rowid;name;part_sp;rate_abs;page_resp
52418;бандери-молодшого;;1;1049
52420;бандеровець;;1;1049
52421;бандероль;ім. ж. р.;1;1049
52419;бандері-молодшому;;1;1049
52422;бандрівський;;1;1049
52423;бандуристка;ім. ж. р.;1;1049
52424;бандюк;;1;1049
52425;банерний;прикметник;1;1049
52427;банк-банкрут;ім. ч. р.;1;1049
52430;банк-зберігач;ім. ч. р.;1;1049
52435;банк-поганка;ім. ч. р.;1;1049
52436;банк-поганка;ім. ж. р.;1;1049
52428;банкей;;1;1049
52429;банкен;;1;1049
52434;банкнот;ім. ж. р.;1;1049
52437;банкувати;дієсл.;1;1049
52431;банківсь;;1;1049
52432;банківсько-фінансовий;прикметник;1;1049
52433;банкір-злодій;ім. ч. р.;1;1049
52438;банно-пральний;прикметник;1;1049
52439;бано;;1;1049
52440;баночка;ім. ж. р.;1;1049
52441;банско;;1;1049
52442;бантиш-каменський;;1;1049
52443;бантиш-каменського;;1;1049
52444;банчок;ім. ч. р.;1;1049
52445;банщик;ім. ч. р.;1;1049
52426;банєва;;1;1049
52447;баптизм;ім. ч. р.;1;1049
52448;баптистський;прикметник;1;1049
52483;бар'єрний;прикметник;1;1050
52449;барабанити;дієсл.;1;1049
52450;барабаш1;;1;1049
52451;барабашівці;;1;1050
52452;барабой;;1;1050
52453;барабулька;ім. ж. р.;1;1050
52454;баражувати;дієсл.;1;1050
52455;бараненков;;1;1050
52456;баранинка;ім. ж. р.;1;1050
52460;баранкова;;1;1050
52461;баранник;;1;1050
52462;баранок;ім. ч. р.;1;1050
52463;баранька;;1;1050
52457;баранівка;;1;1050
52458;баранівському;;1;1050
52459;баранінська;;1;1050
52464;барахло;ім. с. р.;1;1050
52465;бараш;;1;1050
52466;барбар;;1;1050
52468;барбаросси;;1;1050
52469;барбарою;;1;1050
52470;барбару;;1;1050
52467;барбарі;;1;1050
52471;барбер;;1;1050
52472;барберрі;;1;1050
52474;барбри;;1;1050
52473;барбі;;1;1050
52476;барга;;1;1050
52477;барда;ім. ж. р.;1;1050
52478;бардаков;;1;1050
52479;бардем;;1;1050
52480;барельєфний;прикметник;1;1050
52481;баренцевому;;1;1050
52485;барильце;ім. с. р.;1;1050
52484;барильєтник;;1;1050
52486;бариновій-кулебі;;1;1050
52487;баристер;ім. ч. р.;1;1050
52488;баришівського;;1;1050
52489;баришівському;;1;1050
52491;баркалов;;1;1050
52492;баркас;ім. ч. р.;1;1050
52493;баркер;;1;1050
52494;барко;;1;1050
52495;барковсь;;1;1050
52496;барліг;ім. ч. р.;1;1050
52497;барметова;;1;1050
52498;барміна;;1;1050
52500;барок;ім. ч. р.;1;1050
52501;баррандовські;;1;1051
52502;барратьє;;1;1051
52503;барро;;1;1051
52504;барсук;;1;1051
52506;бартеризація;ім. ж. р.;1;1051
52508;барто;;1;1051
52509;бартоломей;;1;1051
52510;бартоломео;;1;1051
52511;бартоновий;;1;1051
52512;бартонових;;1;1051
52513;бартонової;;1;1051
52514;бартоша;;1;1051
52507;бартєньєв;;1;1051
52515;барух;;1;1051
52516;бархан;ім. ч. р.;1;1051
52518;барціковський;;1;1051
52490;барінова;;1;1050
52519;басаргіна;;1;1051
52520;басаргіною;;1;1051
52521;басеску;;1;1051
52522;басист;;1;1051
52525;баскак;ім. ч. р.;1;1051
52526;баскетболіст;ім. ч. р.;1;1051
52527;баский;прикметник;1;1051
52529;баскський;прикметник;1;1051
52528;баскіна;;1;1051
52530;басовитий;прикметник;1;1051
52531;басса;;1;1051
52532;бассоль;;1;1051
52533;баста;ім. ж. р.;1;1051
52535;бастрикіна;;1;1051
52536;бастрикіним;;1;1051
52534;бастіонний;прикметник;1;1051
52523;басівщині;;1;1051
52524;басін;;1;1051
52537;баталов;;1;1051
52539;батерфляй;ім. ч. р.;1;1051
52538;батерфільд;;1;1051
52544;батле;;1;1051
52545;батлер;;1;1051
52546;батончик;ім. ч. р.;1;1051
52547;баторыя;;1;1051
52548;батракування;ім. с. р.;1;1051
52549;батракувати;дієсл.;1;1051
52550;батуриної;;1;1051
52552;батхеда;;1;1052
52553;батька;ім. ч. р.;1;1052
52554;батька-залізничника;;1;1052
52556;батьки-атеїсти;ім. множ.;1;1052
52563;батько-і;;1;1052
52557;батьківський;ім. ж. р.;1;1052
52558;батьківшину;;1;1052
52559;батьківщина-мати;;1;1052
52561;батькіщини;;1;1052
52542;батісто;;1;1051
52543;батіффоль;;1;1051
52564;баума;;1;1052
52565;бауман;;1;1052
52566;баумейстер;;1;1052
52567;баун;;1;1052
52568;бауржан;;1;1052
52569;баф;;1;1052
52570;бафа;;1;1052
52571;баффета;;1;1052
52572;бахадурхана;;1;1052
52574;бахмайєр;;1;1052
52575;бахман;;1;1052
52577;бахматюком;;1;1052
52578;бахмацький;прикметник;1;1052
52581;бахмутка;;1;1052
52582;бахмутсько-торського;;1;1052
52580;бахмуті;;1;1052
52583;бахнути;дієсл.;1;1052
52584;бахраха;;1;1052
52585;бахрома;ім. ж. р.;1;1052
52586;бахтєєвій;;1;1052
52587;бахтіяров;;1;1052
52573;бахін;;1;1052
52588;бацьки;;1;1052
52589;бачились;;1;1052
52590;бачите-но;;1;1052
52591;бачунові;;1;1052
52592;бачуну;;1;1052
52593;баша;;1;1052
52595;баширов;;1;1052
52596;башкирцева;;1;1052
52597;башкирцевої;;1;1052
52599;баштанка;;1;1052
52600;баштанки;;1;1052
52601;баштанний;прикметник;1;1053
52602;баштановий;прикметник;1;1053
52603;баяти;дієсл.;1;1053
52280;баєвий;прикметник;1;1046
52605;бгати;дієсл.;1;1053
52607;бдт;;1;1053
52606;бдіпл;;1;1053
52608;беб;;1;1053
52609;бебелем;;1;1053
52610;бебеля;;1;1053
52611;бебенбург;;1;1053
52612;бебенбурга;;1;1053
52613;бебешком;;1;1053
52614;бебик;;1;1053
52615;бебика;;1;1053
52616;бебі-бумери;;1;1053
52617;бевза;;1;1053
52618;бевіда;;1;1053
52619;бегбедер;;1;1053
52620;бегбедера;;1;1053
52622;бегонія;ім. ж. р.;1;1053
52621;бегін;;1;1053
52623;бедж;ім. ч. р.;1;1053
52624;бедзай;;1;1053
52625;бедзая;;1;1053
52626;бедзєвої;;1;1053
52627;бедринець;ім. ч. р.;1;1053
52628;бедуїн;ім. ч. р.;1;1053
52629;бедфорда;;1;1053
52630;бежевий;прикметник;1;1053
52631;безбар;;1;1053
52633;безбарвно;прислівн.;1;1053
52632;безбарвніший;прикметник;1;1053
52634;безбатченко;ім. ч. р.;1;1053
52635;безбородий;прикметник;1;1053
52636;безбородов;;1;1053
52637;безбоязний;прикметник;1;1053
52638;безбоязно;прислівн.;1;1053
52639;безвиїзно;прислівн.;1;1053
52645;безвладний;прикметник;1;1053
52646;безвольний;прикметник;1;1053
52640;безвідмовність;ім. ж. р.;1;1053
52641;безвідносний;прикметник;1;1053
52642;безвідсотково;прислівн.;1;1053
52643;безвідходний;прикметник;1;1053
52644;безвір'я;ім. с. р.;1;1053
52648;безголовість;ім. ж. р.;1;1053
52649;безголосий;прикметник;1;1053
52650;безготівково;прислівн.;1;1053
52647;безгін;;1;1053
52652;бездара;ім. ч. р.;1;1054
52653;бездара;ім. ж. р.;1;1054
52654;бездарність;ім. ж. р.;1;1054
52655;бездатні;;1;1054
52656;бездипломний;прикметник;1;1054
52658;бездна;ім. ж. р.;1;1054
52659;бездоказовий;прикметник;1;1054
52660;бездумність;ім. ж. р.;1;1054
52661;бездуховно;прислівн.;1;1054
52657;бездіяльний;прикметник;1;1054
52662;безжальніше;прислівн.;1;1054
52663;безжурний;прикметник;1;1054
52664;беззавітний;прикметник;1;1054
52665;беззаперечний;ім. ж. р.;1;1054
52666;беззахисно;прислівн.;1;1054
52667;беззбитковий;прикметник;1;1054
52668;беззвучно;прислівн.;1;1054
52669;беззмістовність;ім. ж. р.;1;1054
52670;беззоряний;прикметник;1;1054
52672;беззубо;прислівн.;1;1054
52671;беззубість;ім. ж. р.;1;1054
52675;безкисневий;прикметник;1;1054
52676;безклубого;;1;1054
52677;безконтактний;прикметник;1;1054
52678;безкорисно;прислівн.;1;1054
52679;безкоровайний;;1;1054
52680;безкоштовний;ім. ж. р.;1;1054
52681;безкоштовність;ім. ж. р.;1;1054
52683;безкрилість;ім. ж. р.;1;1054
52684;безкультурність;ім. ж. р.;1;1054
52685;безладний;прикметник;1;1054
52686;безладно;прислівн.;1;1054
52687;безликість;ім. ж. р.;1;1054
52691;безлюддя;ім. с. р.;1;1054
52688;безлідрений;;1;1054
52689;безлісий;прикметник;1;1054
52690;безліч;прислівн.;1;1054
52692;безмежність;ім. ж. р.;1;1054
52694;безмозкий;прикметник;1;1054
52693;безмір;ім. ч. р.;1;1054
52695;безнадійніше;прислівн.;1;1054
52696;безневинність;ім. ж. р.;1;1054
52697;безніско;;1;1054
52699;безоглядно;прислівн.;1;1054
52698;безоглядність;ім. ж. р.;1;1054
52700;безопасности;;1;1054
52701;безопераційний;прикметник;1;1055
52702;безпалий;прикметник;1;1055
52703;безпалько;ім. ч. р.;1;1055
52704;безпекова;;1;1055
52705;безпековий;;1;1055
52706;безпекові;;1;1055
52707;безперестанний;прикметник;1;1055
52708;безплідність;ім. ж. р.;1;1055
52709;безпомильний;прикметник;1;1055
52710;безпородний;прикметник;1;1055
52711;безпрецедентний;ім. ж. р.;1;1055
52712;безприбутковий;прикметник;1;1055
52713;безпринципний;ім. ж. р.;1;1055
52714;безпристрасний;прикметник;1;1055
52715;безпристрасно;прислівн.;1;1055
